DataID|TITEL|I_DOCTYPE|NAME
76128122|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76128140|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128324|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76128340|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128354|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128381|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76128665|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128683|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128715|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128856|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128956|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128972|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129126|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129140|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129149|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129165|BTM Wareneingang                        |Lieferschein    |Bristol-Myers Squibb SA                 
76129183|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129226|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129249|BTM Wareneingang                        |Lieferschein    |Gebro Pharma AG                         
76129260|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76128126|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76128308|BTM Wareneingang                        |Lieferschein    |Grünenthal Pharma AG                    
76128358|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128361|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128375|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128378|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128392|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128626|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76128643|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128678|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128679|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128695|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128843|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128845|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128859|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128863|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128879|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128911|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128977|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128994|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128995|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129011|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129013|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129145|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129146|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129147|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129163|BTM Wareneingang                        |Lieferschein    |Sintetica SA                            
76129177|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129211|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129214|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129295|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129462|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129478|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129497|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129513|BTM Wareneingang                        |Lieferschein    |Gebro Pharma AG                         
76128403|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128619|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76128651|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128669|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128702|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128886|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128954|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76128988|BTM Wareneingang                        |Lieferschein    |Dr. Heinz Welti AG                      
76129005|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129019|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129169|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129185|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129289|BTM Wareneingang                        |Lieferschein    |Alloga AG (Almirall)                    
76129305|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129306|BTM Wareneingang                        |Lieferschein    |Alloga AG (Almirall)                    
76129436|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129471|BTM Wareneingang                        |Lieferschein    |Zambon Svizzera SA                      
76129520|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76129573|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129588|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129620|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129623|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129637|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129639|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129671|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129673|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129688|BTM Wareneingang                        |Lieferschein    |Galexis AG Niederbipp                   
76129689|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129690|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129703|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129720|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129721|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129771|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76129807|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129855|BTM Wareneingang                        |Lieferschein    |Alloga AG (CPS Cito Pharma)             
76129241|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129248|BTM Wareneingang                        |Lieferschein    |Bristol-Myers Squibb SA                 
76129275|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129284|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129427|BTM Wareneingang                        |Lieferschein    |Gebro Pharma AG                         
76129507|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129577|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129582|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129591|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129632|BTM Wareneingang                        |Lieferschein    |Alloga AG (CPS Cito Pharma)             
76129766|BTM Wareneingang                        |Lieferschein    |BGP Products GmbH                       
76129870|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129884|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76129927|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129986|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76130002|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130009|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130370|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130570|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130620|BTM Wareneingang                        |Lieferschein    |Galexis AG Niederbipp                   
76130636|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76130638|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130963|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130972|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130997|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131022|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131036|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131063|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76131088|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76131097|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131131|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131170|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76131247|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131256|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131424|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129529|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129530|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129612|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129664|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129681|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129697|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129715|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129780|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129795|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129797|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129848|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129897|BTM Wareneingang                        |Lieferschein    |Vifor Consumer Health SA                
76129913|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129932|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129999|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76130013|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130015|BTM Wareneingang                        |Lieferschein    |Gebro Pharma AG                         
76130350|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76130383|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130400|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76130415|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76130434|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76130447|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130599|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76130601|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76130617|BTM Wareneingang                        |Lieferschein    |Vifor SA                                
76130983|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76131002|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131019|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131099|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131202|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76131216|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131218|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131250|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131251|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129274|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129285|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129290|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76129433|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129460|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129467|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129490|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76129494|BTM Wareneingang                        |Lieferschein    |GSK Consumer HC Schweiz AG              
76129510|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129519|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76129524|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76129533|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76129576|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129599|BTM Wareneingang                        |Lieferschein    |GSK Consumer HC Schweiz AG              
76129608|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129626|BTM Wareneingang                        |Lieferschein    |Gebro Pharma AG                         
76129658|BTM Wareneingang                        |Lieferschein    |Galexis SA DZL                          
76129692|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129708|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129719|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129728|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129751|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129758|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129760|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129774|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129776|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129794|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129801|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129808|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76129910|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76129942|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129962|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76130010|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130371|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130394|BTM Wareneingang                        |Lieferschein    |Amedis PWS-Puidoux Shire                
76129873|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129937|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76129954|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129955|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76129956|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76130357|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130391|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG Vet.                  
76130422|BTM Wareneingang                        |Lieferschein    |Spirig HealthCare AG                    
76130575|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130576|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130641|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130974|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76130992|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76131026|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131027|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131092|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131094|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131110|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131127|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG Vet.                  
76131142|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131191|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76131192|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76131361|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76131378|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76131408|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131409|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131443|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76131444|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76131475|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76131492|BTM Wareneingang                        |Lieferschein    |Vifor Consumer Health SA                
76131493|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131495|BTM Wareneingang                        |Lieferschein    |Vifor SA                                
76131525|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131545|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76131679|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76131440|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131456|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76131474|BTM Wareneingang                        |Lieferschein    |Bayer Schweiz AG                        
76131531|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131683|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76131747|BTM Wareneingang                        |Lieferschein    |Spirig HealthCare AG                    
76131749|BTM Wareneingang                        |Lieferschein    |Galexis SA DZL                          
76133119|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133167|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133192|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133212|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133237|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133260|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76133276|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133296|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133301|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76133312|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133321|BTM Wareneingang                        |Lieferschein    |Vifor Consumer Health SA                
76133337|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133360|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76133371|BTM Wareneingang                        |Lieferschein    |J&J Consumer Health Care                
76133378|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76133437|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133503|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133505|BTM Wareneingang                        |Lieferschein    |Desitin Pharma GmbH                     
76133571|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134019|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76134021|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76134023|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134028|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134046|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134053|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134137|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134139|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134171|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76131253|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131366|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG Vet.                  
76131369|BTM Wareneingang                        |Lieferschein    |J&J Consumer Health Care                
76131386|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76131417|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131468|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76131484|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131500|BTM Wareneingang                        |Lieferschein    |Alloga AG (Indivior Schweiz)            
76131533|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131553|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131720|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131734|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133107|BTM Wareneingang                        |Lieferschein    |Iromedica AG                            
76133171|BTM Wareneingang                        |Lieferschein    |Amedis PWS-Puidoux Shire                
76133172|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133225|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76133255|BTM Wareneingang                        |Lieferschein    |GSK Consumer HC Schweiz AG              
76133274|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133288|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133325|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76133341|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133358|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76133373|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76133440|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133490|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76133524|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133540|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76133590|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134025|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134077|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134090|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134092|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134094|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134108|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134109|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76131709|BTM Wareneingang                        |Lieferschein    |Spirig HealthCare AG                    
76131728|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131729|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133099|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133147|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133163|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133166|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133197|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133214|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133233|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133283|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133313|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133316|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133398|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133415|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133416|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133432|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133498|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76133551|BTM Wareneingang                        |Lieferschein    |Alloga AG (CPS Cito Pharma)             
76134050|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134051|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134065|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76134069|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76134102|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134119|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76134132|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134166|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76134169|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134183|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134185|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134199|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134200|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134251|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134300|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76135789|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76130437|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76130553|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130555|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76130587|BTM Wareneingang                        |Lieferschein    |J&J Consumer Health Care                
76130594|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76130610|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131023|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131053|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131055|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76131062|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76131089|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76131105|BTM Wareneingang                        |Lieferschein    |Spirig HealthCare AG                    
76131146|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131153|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131205|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131207|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131228|BTM Wareneingang                        |Lieferschein    |Galexis AG Niederbipp                   
76131255|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131396|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131441|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76131489|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76131491|BTM Wareneingang                        |Lieferschein    |Bayer Schweiz AG                        
76131505|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131516|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76131666|BTM Wareneingang                        |Lieferschein    |Amedis PWS-Puidoux Shire                
76131675|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
